1	0.59202
2	1.18312
3	1.77238
4	2.35887
5	2.94169
6	3.51993
7	4.09267
8	4.65904
9	5.21816
10	5.76913
11	6.31112
12	6.84328
13	7.36477
14	7.87478
15	8.37252
16	8.85721
17	9.32811
18	9.78446
19	10.22557
20	10.65074
21	11.05932
22	11.45066
23	11.82415
24	12.17922
25	12.51532
26	12.8319
27	13.12849
28	13.40463
29	13.65987
30	13.89383
31	14.10613
32	14.29646
33	14.4645
34	14.61001
35	14.73274
36	14.83252
37	14.90919
38	14.96262
39	14.99273
40	14.99948
41	14.98285
42	14.94288
43	14.87962
44	14.79317
45	14.68367
46	14.55129
47	14.39623
48	14.21874
49	14.01909
50	13.7976
51	13.5546
52	13.29048
53	13.00565
54	12.70055
55	12.37566
56	12.03148
57	11.66856
58	11.28745
59	10.88875
60	10.47308
61	10.04109
62	9.59346
63	9.13087
64	8.65406
65	8.16376
66	7.66074
67	7.14578
68	6.61968
69	6.08327
70	5.53738
71	4.98286
72	4.42057
73	3.8514
74	3.27622
75	2.69594
76	2.11146
77	1.52368
78	0.93354
79	0.34194
80	-0.2502
81	-0.84194
82	-1.43238
83	-2.02058
84	-2.60563
85	-3.18662
86	-3.76265
87	-4.33281
88	-4.89622
89	-5.452
90	-5.99929
91	-6.53722
92	-7.06497
93	-7.58171
94	-8.08663
95	-8.57895
96	-9.05791
97	-9.52274
98	-9.97274
99	-10.4072
100	-10.82544
101	-11.22681
102	-11.61068
103	-11.97646
104	-12.32358
105	-12.65149
106	-12.95969
107	-13.24769
108	-13.51505
109	-13.76134
110	-13.9862
111	-14.18925
112	-14.3702
113	-14.52875
114	-14.66466
115	-14.77771
116	-14.86774
117	-14.9346
118	-14.97819
119	-14.99843
120	-14.9953
121	-14.96881
122	-14.91899
123	-14.84592
124	-14.74971
125	-14.63052
126	-14.48853
127	-14.32396
128	-14.13707
129	-13.92815
130	-13.69752
131	-13.44555
132	-13.17263
133	-12.87918
134	-12.56566
135	-12.23256
136	-11.88039
137	-11.50971
138	-11.1211
139	-10.71515
140	-10.29251
141	-9.85382
142	-9.39978
143	-8.9311
144	-8.44849
145	-7.95272
146	-7.44456
147	-6.9248
148	-6.39424
149	-5.85372
150	-5.30408
151	-4.74617
152	-4.18087
153	-3.60905
154	-3.03161
155	-2.44944
156	-1.86346
157	-1.27457
158	-0.68369
159	-0.09175
160	0.50033
161	1.09163
162	1.68124
163	2.26822
164	2.85166
165	3.43067
166	4.00433
167	4.57174
168	5.13204
169	5.68433
170	6.22777
171	6.7615
172	7.2847
173	7.79654
174	8.29623
175	8.783
176	9.25608
177	9.71473
178	10.15825
179	10.58593
180	10.99712
181	11.39117
182	11.76747
183	12.12544
184	12.4645
185	12.78415
186	13.08387
187	13.3632
188	13.62171
189	13.85899
190	14.07467
191	14.26842
192	14.43993
193	14.58895
194	14.71522
195	14.81857
196	14.89883
197	14.95586
198	14.98959
199	14.99996
200	14.98696
201	14.9506
202	14.89094
203	14.80808
204	14.70214
205	14.57329
206	14.42173
207	14.2477
208	14.05147
209	13.83333
210	13.59364
211	13.33277
212	13.05112
213	12.74913
214	12.42727
215	12.08605
216	11.72599
217	11.34766
218	10.95165
219	10.53857
220	10.10907
221	9.66381
222	9.2035
223	8.72884
224	8.24058
225	7.73948
226	7.22632
227	6.70189
228	6.16702
229	5.62255
230	5.06931
231	4.50817
232	3.94
233	3.3657
234	2.78615
235	2.20226
236	1.61493
237	1.0251
238	0.43366
239	-0.15845
240	-0.75032
241	-1.34102
242	-1.92962
243	-2.51522
244	-3.0969
245	-3.67376
246	-4.24489
247	-4.8094
248	-5.36642
249	-5.91508
250	-6.45452
251	-6.9839
252	-7.5024
253	-8.0092
254	-8.50353
255	-8.9846
256	-9.45167
257	-9.90402
258	-10.34093
259	-10.76172
260	-11.16575
261	-11.55237
262	-11.92099
263	-12.27104
264	-12.60196
265	-12.91325
266	-13.20441
267	-13.47499
268	-13.72458
269	-13.95277
270	-14.15923
271	-14.34362
272	-14.50566
273	-14.64509
274	-14.7617
275	-14.85531
276	-14.92576
277	-14.97296
278	-14.99683
279	-14.99732
280	-14.97444
281	-14.92823
282	-14.85876
283	-14.76613
284	-14.65049
285	-14.51201
286	-14.35093
287	-14.16748
288	-13.96195
289	-13.73467
290	-13.48598
291	-13.21627
292	-12.92597
293	-12.61553
294	-12.28543
295	-11.93618
296	-11.56833
297	-11.18246
298	-10.77916
299	-10.35906
300	-9.92282
