1,0001E-4	0,33634
2,0002E-4	0,86251
3,0003E-4	0,41883
4,0004E-4	2,77486
5,0005E-4	1,47864
6,0006E-4	6,67327
7,0007E-4	2,21819
8,0008E-4	1,33547
9,0009E-4	1,65568
0,001	6,38124
0,0011	1,04113
0,0012	3,70268
0,0013	1,37846
0,0014	2,70327
0,0015	0,39803
0,0016	3,1726
0,0017	0,00152
0,0018	0,28351
0,0019	0,14937
0,002	4,40026
0,0021	3,48413
0,0022	2,79654
0,0023	0,1891
0,0024	2,73242
0,0025	0,69363
0,0026	0,0752
0,0027	1,12792
0,0028	1,67195
0,0029	0,58857
0,003	1,48831
0,0031	2,34754
0,0032	1,77805
0,0033	1,73711
0,0034	0,33274
0,0035	1,10412
0,0036	1,19348
0,0037	3,9478
0,0038	17,82332
0,0039	0,37
0,004	0,63909
0,0041	7,52317
0,0042	0,84503
0,0043	0,01367
0,0044	0,43833
0,0045	1,18572
0,0046	4,35253
0,0047	0,31108
0,0048	3,05219
0,0049	0,60759
0,005	4,90647
0,0051	1,84335
0,0052	0,56907
0,0053	4,35143
0,0054	0,40866
0,0055	1,60222
0,0056	0,57887
0,0057	2,69584
0,0058	1,54527
0,0059	1,22146
0,006	1,60195
0,0061	0,64015
0,0062	0,44033
0,0063	0,91169
0,0064	2,82412
0,0065	1,04551
0,0066	3,05193
0,0067	2,33981
0,0068	0,2499
0,0069	1,46389
0,007	0,45224
0,0071	1,50313
0,0072	1,00061
0,0073	3,14634
0,0074	1,32426
0,0075	2,56882
0,0076	1,28254
0,0077	1,74219
0,0078	0,69634
0,0079	5,25583
0,008	4,73187
0,0081	1,13457
0,0082	1,03506
0,0083	0,67928
0,0084	3,28934
0,0085	1,85839
0,0086	0,21308
0,0087	0,03573
0,0088	0,42646
0,0089	0,91563
0,009	1,5237
0,0091	1,63885
0,0092	0,99138
0,0093	1,42253
0,0094	0,93434
0,0095	0,79265
0,0096	0,7929
0,0097	8,75021
0,0098	0,60445
0,0099	0,71796
0,01	1,84604
0,0101	3,81876
0,0102	4,28519
0,0103	0,52808
0,0104	0,55201
0,0105	1,24941
0,0106	2,70024
0,0107	0,52624
0,0108	1,94924
0,0109	2,30508
0,011	4,46421
0,0111	0,53748
0,0112	2,31235
0,0113	5,76864
0,0114	1,7889
0,0115	1,09556
0,0116	4,45783
0,0117	2,59962
0,0118	2,76076
0,0119	0,22977
0,012	0,79608
0,0121	1,72781
0,0122	3,30004
0,0123	0,84047
0,0124	6,23819
0,0125	1,06305
0,0126	1,32976
0,0127	1,51426
0,0128	1,3407
0,0129	6,13768
0,013	1,88637
0,0131	0,57778
0,0132	0,32008
0,0133	0,48393
0,0134	0,14214
0,0135	1,22359
0,0136	2,66858
0,0137	0,11113
0,0138	2,14349
0,0139	5,4135
0,014	2,15323
0,0141	0,08308
0,0142	0,17424
0,0143	6,95191
0,0144	2,83121
0,0145	0,17219
0,0146	0,26794
0,0147	2,35938
0,0148	6,46061
0,0149	0,57924
0,015	0,10254
0,0151	5,40316
0,0152	2,35473
0,0153	0,15693
0,0154	5,89802
0,0155	0,5274
0,0156	0,75207
0,0157	0,52698
0,0158	4,1852
0,0159	3,4214
0,016	2,34455
0,0161	0,40216
0,0162	0,49688
0,0163	1,00219
0,0164	3,38428
0,0165	1,43703
0,0166	3,39387
0,0167	6,29636
0,0168	0,9075
0,0169	5,94401
0,017	0,236
0,0171	2,19693
0,0172	0,2617
0,0173	1,35394
0,0174	4,17462
0,0175	1,42108
0,0176	0,01301
0,0177	1,36725
0,0178	0,44131
0,0179	6,67709
0,018	4,31591
0,0181	1,61682
0,0182	0,83423
0,0183	8,41756
0,0184	4,18319
0,0185	4,67228
0,0186	0,66806
0,0187	1,10793
0,0188	3,07326
0,0189	0,3036
0,019	0,19899
0,0191	2,00531
0,0192	0,10355
0,0193	1,54372
0,0194	0,24758
0,0195	0,16137
0,0196	0,78576
0,0197	3,70786
0,0198	0,62451
0,0199	0,54588
0,02	1,04241
0,0201	0,77577
0,0202	4,05572
0,0203	1,93274
0,0204	0,49063
0,0205	3,58513
0,0206	0,21661
0,0207	0,1787
0,0208	0,24168
0,0209	0,94205
0,021	1,52368
0,0211	11,61141
0,0212	0,96884
0,0213	3,24876
0,0214	1,92743
0,0215	0,14334
0,0216	1,45054
0,0217	1,33386
0,0218	8,23787
0,0219	1,04746
0,022	0,30149
0,0221	7,13935
0,0222	0,69668
0,0223	0,39723
0,0224	0,65082
0,0225	5,99419
0,0226	1,35857
0,0227	2,90504
0,0228	1,32924
0,0229	1,69204
0,023	0,57386
0,0231	5,81818
0,0232	0,35172
0,0233	3,4502
0,0234	1,68558
0,0235	2,90748
0,0236	2,21084
0,0237	1,05624
0,0238	1,10823
0,0239	0,08328
0,024	2,78537
0,0241	0,38582
0,0242	2,44648
0,0243	1,06324
0,0244	1,84252
0,0245	0,65217
0,0246	1,98401
0,0247	1,48063
0,0248	0,32268
0,0249	1,88894
0,025	1,42816
0,0251	3,16627
0,0252	3,94432
0,0253	1,08426
0,0254	0,30472
0,0255	0,34034
0,0256	1,90439
0,0257	2,09197
0,0258	3,18368
0,0259	4,51754
0,026	0,49619
0,0261	5,73539
0,0262	2,08988
0,0263	0,19605
0,0264	0,49041
0,0265	0,55733
0,0266	0,38718
0,0267	2,49803
0,0268	0,38532
0,0269	1,99071
0,027	3,41978
0,0271	1,66444
0,0272	1,20681
0,0273	1,23756
0,0274	0,5762
0,0275	1,57414
0,0276	0,41605
0,0277	0,90082
0,0278	0,35817
0,0279	7,43138
0,028	1,12004
0,0281	2,50196
0,0282	0,42154
0,0283	7,95748
0,0284	0,01105
0,0285	3,92103
0,0286	2,64225
0,0287	2,28267
0,0288	0,82644
0,0289	0,2402
0,029	0,2516
0,0291	5,14431
0,0292	2,41681
0,0293	0,45394
0,0294	0,67631
0,0295	0,1518
0,0296	0,01849
0,0297	1,11968
0,0298	1,28289
0,0299	3,65913
0,03	3,15744
0,0301	3,69306
0,0302	0,93965
0,0303	3,2552
0,0304	0,02353
0,0305	2,01818
0,0306	9,37382
0,0307	4,3426
0,0308	1,88522
0,0309	0,18885
0,031	2,68424
0,0311	4,55172
0,0312	0,07891
0,0313	1,88142
0,0314	1,4725
0,0315	1,02509
0,0316	1,77034
0,0317	3,39316
0,0318	2,06078
0,0319	4,53152
0,032	1,53445
0,0321	0,66656
0,0322	1,14477
0,0323	0,00561
0,0324	0,72647
0,0325	0,12566
0,0326	3,44468
0,0327	0,25361
0,0328	0,02369
0,0329	0,48116
0,033	0,29713
0,0331	7,32347
0,0332	0,85269
0,0333	5,61381
0,0334	0,50273
0,0335	0,96071
0,0336	0,84569
0,0337	0,75903
0,0338	3,97974
0,0339	0,95429
0,034	5,01911
0,0341	1,72571
0,0342	1,68164
0,0343	0,35089
0,0344	2,31872
0,0345	2,46456
0,0346	0,60713
0,0347	1,00821
0,0348	1,66005
0,0349	0,41218
0,035	4,58861
0,0351	0,15235
0,0352	6,29864
0,0353	4,12672
0,0354	9,60622
0,0355	2,33463
0,0356	0,07896
0,0357	0,83559
0,0358	0,88028
0,0359	1,5089
0,036	3,30446
0,0361	0,29304
0,0362	3,46434
0,0363	4,46827
0,0364	0,24819
0,0365	3,04777
0,0366	2,65767
0,0367	1,69349
0,0368	0,64231
0,0369	0,49123
0,037	3,13257
0,0371	2,54823
0,0372	0,1691
0,0373	0,21775
0,0374	1,29209
0,0375	2,68658
0,0376	2,883
0,0377	1,10443
0,0378	4,17199
0,0379	0,602
0,038	2,65708
0,0381	0,87516
0,0382	0,47869
0,0383	13,1288
0,0384	0,64767
0,0385	1,42415
0,0386	3,38867
0,0387	2,03313
0,0388	1,65883
0,0389	0,65051
0,039	0,33956
0,0391	0,30545
0,0392	1,31026
0,0393	0,55944
0,0394	11,48896
0,0395	0,16046
0,0396	2,67672
0,0397	1,85737
0,0398	0,89127
0,0399	4,22156
0,04	2,06995
0,0401	3,2378
0,0402	1,63791
0,0403	1,1772
0,0404	1,2984
0,0405	0,18041
0,0406	3,39508
0,0407	2,18083
0,0408	3,26029
0,0409	1,58268
0,041	2,26774
0,0411	2,08041
0,0412	1,20208
0,0413	9,02412
0,0414	0,81742
0,0415	1,50122
0,0416	1,67108
0,0417	1,01818
0,0418	1,55397
0,0419	0,56563
0,042	1,65327
0,0421	0,20895
0,0422	2,18449
0,0423	0,14672
0,0424	2,64088
0,0425	0,66488
0,0426	0,21376
0,0427	3,27241
0,0428	2,83767
0,0429	1,43932
0,043	1,44074
0,0431	0,28286
0,0432	0,01656
0,0433	0,84823
0,0434	1,02323
0,0435	1,04649
0,0436	0,03758
0,0437	0,08116
0,0438	6,59382
0,0439	6,01567
0,044	2,45607
0,0441	0,01422
0,0442	0,04666
0,0443	0,14275
0,0444	1,76685
0,0445	5,67843
0,0446	2,44935
0,0447	0,26435
0,0448	3,94951
0,0449	0,94015
0,045	2,36519
0,0451	1,0441
0,0452	4,48182
0,0453	4,65943
0,0454	0,37517
0,0455	1,96556
0,0456	0,71947
0,0457	0,97064
0,0458	1,81853
0,0459	0,98749
0,046	0,96611
0,0461	1,00919
0,0462	1,10959
0,0463	2,94645
0,0464	4,38787
0,0465	5,21307
0,0466	0,78635
0,0467	3,62875
0,0468	5,60294
0,0469	0,94202
0,047	0,39002
0,0471	3,29438
0,0472	0,67324
0,0473	1,80861
0,0474	1,1058
0,0475	0,14668
0,0476	2,83069
0,0477	2,94737
0,0478	8,40051
0,0479	0,23667
0,048	6,18856
0,0481	0,87828
0,0482	0,39464
0,0483	0,46765
0,0484	0,22844
0,0485	0,73376
0,0486	4,48979
0,0487	3,40279
0,0488	0,78328
0,0489	3,32696
0,049	0,08027
0,0491	2,26135
0,0492	0,1843
0,0493	1,03274
0,0494	0,55662
0,0495	2,30145
0,0496	1,81596
0,0497	0,00862
0,0498	2,39676
0,0499	3,79161
0,05	6,27907
0,05011	0,45179
0,05021	1,15893
0,05031	1,00872
0,05041	3,20694
0,05051	0,82571
0,05061	0,28874
0,05071	2,43613
0,05081	1,86435
0,05091	1,20563
0,05101	1,76809
0,05111	1,60754
0,05121	2,79949
0,05131	1,09259
0,05141	2,50025
0,05151	0,39446
0,05161	0,18525
0,05171	2,9004
0,05181	9,13851
0,05191	0,82692
0,05201	0,19362
0,05211	1,29842
0,05221	0,46468
0,05231	9,96074
0,05241	1,14548
0,05251	2,62843
0,05261	1,83416
0,05271	1,19937
0,05281	3,10395
0,05291	2,66229
0,05301	8,42399
0,05311	0,98534
0,05321	1,27009
0,05331	2,68518
0,05341	5,18739
0,05351	4,73324
0,05361	1,78845
0,05371	1,16047
0,05381	1,91908
0,05391	0,0499
0,05401	0,76992
0,05411	3,74201
0,05421	3,05465
0,05431	6,55922
0,05441	3,74569
0,05451	0,26943
0,05461	0,15072
0,05471	0,33119
0,05481	0,56561
0,05491	0,81972
0,05501	8,27578
0,05511	1,54343
0,05521	1,21205
0,05531	0,25921
0,05541	1,79295
0,05551	0,70784
0,05561	3,71296
0,05571	1,10239
0,05581	3,13364
0,05591	3,94431
0,05601	2,2738
0,05611	0,13026
0,05621	10,34803
0,05631	1,63948
0,05641	0,5946
0,05651	2,44092
0,05661	0,63085
0,05671	1,16523
0,05681	0,33332
0,05691	2,2724
